Basin,Name,Date,Time,Indicator,Status,Latitude,Longitude,Max_Wind_Speed,Min_Pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW,Radius_Max_Wind
AL092022,IAN,20220930,1805,L,HU,33.3N,79.2W,70,978,190,130,100,60,80,60,80,40,0,30,40,0,40
AL132022,JULIA,20221007,300,L,TD,12.0N,69.8W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,70
AL132022,JULIA,20221007,830,L,TD,12.2N,71.2W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,70
AL132022,JULIA,20221009,715,L,HU,12.4N,83.6W,75,982,100,70,60,100,40,30,20,30,30,0,0,20,25
AL132022,JULIA,20221010,1100,L,TS,13.6N,89.7W,35,1001,30,30,0,20,0,0,0,0,0,0,0,0,30
AL152022,LISA,20221102,2130,L,HU,17.4N,88.3W,80,985,50,50,30,40,25,20,20,25,15,15,0,15,15
AL172022,NICOLE,20221109,1700,L,TS,26.5N,77.1W,60,985,360,120,60,400,20,0,20,50,0,0,0,0,20
AL172022,NICOLE,20221109,2300,L,HU,26.6N,78.2W,65,980,420,80,60,390,30,30,20,50,20,20,0,0,20
AL172022,NICOLE,20221110,745,L,HU,27.6N,80.3W,65,980,390,90,180,300,80,30,20,80,20,20,0,0,20
AL172022,NICOLE,20221110,1900,L,TS,29.2N,83.0W,40,989,200,60,100,130,0,0,0,0,0,0,0,0,70
AL172022,NICOLE,20221111,0,L,TS,30.1N,84.0W,35,992,200,60,100,100,0,0,0,0,0,0,0,0,70
AL012023,UNNAMED,20230117,1245,L,SS,45.9N,60.0W,45,983,120,150,80,50,0,0,0,0,0,0,0,0,40
AL032023,BRET,20230623,315,L,TS,13.3N,61.2W,55,1001,110,80,0,110,60,0,0,60,0,0,0,0,30
AL082023,FRANKLIN,20230823,1000,L,TS,17.9N,71.2W,40,1003,100,100,0,0,0,0,0,0,0,0,0,0,70
AL092023,HAROLD,20230822,1500,L,TS,27.1N,97.4W,50,995,100,30,0,60,30,0,0,0,0,0,0,0,30
AL102023,IDALIA,20230827,600,L,TD,20.5N,86.8W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,20
AL102023,IDALIA,20230830,1145,L,HU,29.9N,83.6W,100,950,130,180,50,60,60,50,30,40,20,20,15,10,10
AL132023,LEE,20230916,2000,L,EX,44.3N,66.3W,55,970,220,280,200,140,130,150,0,80,0,0,0,0,100
AL162023,OPHELIA,20230923,1015,L,TS,34.7N,77.1W,60,981,270,120,90,80,40,40,50,60,0,0,0,0,30
AL172023,PHILIPPE,20231002,2245,L,TS,17.6N,61.8W,45,1001,110,150,0,0,0,0,0,0,0,0,0,0,70
AL202023,TAMMY,20231022,115,L,HU,17.6N,61.8W,80,987,110,110,30,70,50,30,20,40,20,10,10,20,10
AL212023,TWENTY-ONE,20231024,130,L,TD,12.4N,83.5W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,60
